HCHO_Amount,Location,Present_Date,Next_Date
0.0002139409536759,Kurunegala,2019-04-23,2019-04-24
0.0001655682962151,Kurunegala,2019-04-24,2019-04-25
0.0001514479517936,Kurunegala,2019-04-26,2019-04-27
0.0001933094048709,Kurunegala,2019-04-28,2019-04-29
0.0001575081949626,Kurunegala,2019-05-01,2019-05-02
0.0001803331106202,Kurunegala,2019-05-02,2019-05-03
0.0002185603449485,Kurunegala,2019-05-04,2019-05-05
8.02505700569093e-05,Kurunegala,2019-05-05,2019-05-06
0.0001420565734228,Kurunegala,2019-05-06,2019-05-07
0.0001650123219606,Kurunegala,2019-05-07,2019-05-08
0.0001460277152315,Kurunegala,2019-05-08,2019-05-09
0.0001493288295852,Kurunegala,2019-05-09,2019-05-10
0.0002057718166517,Kurunegala,2019-05-10,2019-05-11
0.0001641032775009,Kurunegala,2019-05-11,2019-05-12
0.0001183245679523,Kurunegala,2019-05-12,2019-05-13
0.000132961175467,Kurunegala,2019-05-13,2019-05-14
7.061668788806564e-05,Kurunegala,2019-05-14,2019-05-15
0.0001099983599625,Kurunegala,2019-05-15,2019-05-16
0.00014039193757,Kurunegala,2019-05-16,2019-05-17
9.796423680909052e-05,Kurunegala,2019-05-17,2019-05-18
0.0001672252690382,Kurunegala,2019-05-18,2019-05-19
0.0001708734532433,Kurunegala,2019-05-19,2019-05-20
0.0001702025749611,Kurunegala,2019-05-20,2019-05-21
8.681519324789669e-05,Kurunegala,2019-05-21,2019-05-22
0.0001317915208436,Kurunegala,2019-05-23,2019-05-24
0.0001478469051026,Kurunegala,2019-05-24,2019-05-25
5.233601288103446e-05,Kurunegala,2019-05-25,2019-05-26
6.244214568722449e-05,Kurunegala,2019-05-26,2019-05-27
0.0001554720535695,Kurunegala,2019-05-27,2019-05-28
0.0001478338478629,Kurunegala,2019-05-28,2019-05-29
0.0002594716110907,Kurunegala,2019-05-29,2019-05-30
0.0001839537987904,Kurunegala,2019-05-30,2019-05-31
0.0001362219972734,Kurunegala,2019-05-31,2019-06-01
0.00029028932252,Kurunegala,2019-06-01,2019-06-02
8.689925325647776e-05,Kurunegala,2019-06-02,2019-06-03
5.326767952292086e-05,Kurunegala,2019-06-03,2019-06-04
0.0001831308562142,Kurunegala,2019-06-05,2019-06-06
0.0001107527266757,Kurunegala,2019-06-06,2019-06-07
0.0001016282390748,Kurunegala,2019-06-08,2019-06-09
0.0001031225757099,Kurunegala,2019-06-09,2019-06-10
7.052022641624787e-05,Kurunegala,2019-06-10,2019-06-11
7.641586794332751e-05,Kurunegala,2019-06-12,2019-06-13
9.911230747740838e-05,Kurunegala,2019-06-13,2019-06-14
4.476508603528659e-05,Kurunegala,2019-06-14,2019-06-15
8.874790674644237e-05,Kurunegala,2019-06-15,2019-06-16
0.0001036898047182,Kurunegala,2019-06-16,2019-06-17
6.254904112252405e-05,Kurunegala,2019-06-17,2019-06-18
4.044776585398717e-05,Kurunegala,2019-06-18,2019-06-19
8.137699574065275e-05,Kurunegala,2019-06-19,2019-06-20
6.486313851680483e-05,Kurunegala,2019-06-20,2019-06-21
6.276923714177916e-05,Kurunegala,2019-06-22,2019-06-23
3.975250153742814e-06,Kurunegala,2019-06-23,2019-06-24
2.350395803767515e-05,Kurunegala,2019-06-24,2019-06-25
9.21571666151843e-05,Kurunegala,2019-06-27,2019-06-28
6.881439911210648e-05,Kurunegala,2019-06-28,2019-06-29
4.0286492569713336e-05,Kurunegala,2019-06-29,2019-06-30
9.635928192938444e-05,Kurunegala,2019-06-30,2019-07-01
0.0001139054980655,Kurunegala,2019-07-01,2019-07-02
9.606986007138548e-05,Kurunegala,2019-07-03,2019-07-04
0.0001960435483633,Kurunegala,2019-07-04,2019-07-05
0.0001459304130623,Kurunegala,2019-07-05,2019-07-06
0.0001095716652343,Kurunegala,2019-07-06,2019-07-07
8.79497175326613e-05,Kurunegala,2019-07-07,2019-07-08
9.495055021976353e-05,Kurunegala,2019-07-08,2019-07-09
5.126272274868695e-05,Kurunegala,2019-07-09,2019-07-10
0.0001034305735962,Kurunegala,2019-07-11,2019-07-12
0.0001479718659731,Kurunegala,2019-07-12,2019-07-13
